id,ws_id,c_sky_cndt_id,c_wthr_typ_id,c_wnd_drct_id,weather_date,dry_bulb_temperature,wet_bulb_temperature,minimum_temperature,maximum_temperature,relative_humidity,visibility_km,wind_speed_kmh,wind_gust_kmh,rain_mm,snow_cm,hail_mm,dew_point,high_cloud_amt,middle_cloud_amt,low_cloud_amt,cu_cloud_amt,cuplus_cloud_amt,cb_cloud_amt,grand_total,fine_fuel_moisture_code,initial_spread_index,duff_moisture_code,build_up_index,drought_code,daily_severity_rating,fire_weather_index,present_weather,weather_remarks,station_id,c_wnd_drct_type,c_sky_cndt_type,name
4453904,77,6,2,2,2020-05-29 12:00:00,13,6,,,33.96,40,5,,0,0,0,-2.5,0,0,0,0,0,0,24,81.7,1.8,12.2,19.3,118.4,0.15,2.6,X,,SV,E,CLR,High Level
4454078,77,5,2,6,2020-05-30 06:00:00,8,4,1,16,52.96,40,10,,0,0,0,-1,1,0,0,0,0,0,22,,,,,,,,H,,SV,NE,SCT,High Level
4454268,77,4,2,6,2020-05-30 12:00:00,17,9,,,33.9,40,11,,0,0,0,1,9,0,0,0,0,0,37,87.9,5.5,15.3,23.4,123.9,1.44,9.4,H,,SV,NE,BRK,High Level
4454450,77,3,2,6,2020-05-31 06:00:00,10,8,8,21,77.22,20,18,,0.01,0,0,6.2,0,2,8,0,0,0,36,,,,,,,,L,RWV,SV,NE,OVC,High Level
4454689,77,3,2,6,2020-05-31 12:00:00,9,9,,,100,3,14,34,1.2,0,0,9,0,0,10,0,0,0,33.2,71.7,1.3,15.3,23.6,127.9,0.1,2.1,R F,,SV,NE,OVC,High Level
4454945,77,2,2,7,2020-06-01 06:00:00,3,3,2,12,100,0,41,62,8.2,0,0,3,0,0,0,0,0,0,55.2,,,,,,,,L F,,SV,NW,OBS,High Level
4455166,77,3,2,7,2020-06-01 12:00:00,8,7,,,87.78,40,33,51,0.5,0,0,6.1,0,0,10,0,0,0,48.5,37.1,0.1,8.1,13.8,116.9,0,0.1,H,,SV,NW,OVC,High Level
4455407,77,4,2,1,2020-06-02 06:00:00,10,6,3,14,56.26,40,15,,0.01,0,0,1.7,0,4,3,0,0,0,31,,,,,,,,H,RWV,SV,W,BRK,High Level
4455597,77,4,2,1,2020-06-02 12:00:00,14,7.5,,,39.93,40,13,,0,0,0,0.6,0,0,6,3,0,0,34.5,69.7,1.2,10.5,17.3,122.8,0.03,1,H,RWV,SV,W,BRK,High Level
4455782,77,4,2,7,2020-06-03 06:00:00,6.5,5.5,3,17,87.03,40,14,,0,0,0,4.5,0,6,1,0,0,0,26,,,,,,,,X,,SV,NW,BRK,High Level
4455992,77,4,2,7,2020-06-03 12:00:00,15,10,,,54.08,40,12,,0,0,0,5.8,1,0,0,4,1,0,37,80.6,2.2,12.4,20.1,128.9,0.25,3.5,X,RWV,SV,NW,BRK,High Level
4456220,77,5,2,6,2020-06-04 06:00:00,5,4.5,3,15,93.24,40,12,,2.4,0,0,4,1,2,0,0,0,0,23.9,,,,,,,,X,RWV,SV,NE,SCT,High Level
4456432,77,4,2,4,2020-06-04 12:00:00,14,10,,,61.4,40,13,,0,0,0,6.7,0,0,0,3,3,0,37,69.7,1.2,11.3,18.7,134.8,0.04,1.2,H,RWV,SV,SE,BRK,High Level
4456650,77,4,2,2,2020-06-05 06:00:00,8,7,6,16,87.78,25,10,,4.6,0,0,6.1,0,5,4,0,0,0,29.6,,,,,,,,F,RWV DEW TPM,SV,E,BRK,High Level
4456893,77,5,2,6,2020-06-05 12:00:00,13,10,,,69.7,40,7,,0,0,0,7.6,0,0,0,4,1,0,30,50.9,0.3,7.9,13.8,133.6,0,0.2,H,,SV,NE,SCT,High Level
4457074,77,5,2,6,2020-06-06 06:00:00,9,8,4,16,87.87,35,7,,0,0,0,7.1,2,0,0,0,0,0,24,,,,,,,,H,DEW,SV,NE,SCT,High Level
4457318,77,4,2,6,2020-06-06 12:00:00,15.5,11.5,,,63.02,40,14,30,0,0,0,8.5,3,0,0,5,1,0,41,71.7,1.3,9.5,16.3,139.8,0.04,1.3,H,RWV,SV,NE,BRK,High Level
4457491,77,2,2,6,2020-06-07 06:00:00,6,6,5,17,100,0,13,,6.5,0,0,6,0,0,0,0,0,0,31.5,,,,,,,,F,,SV,NE,OBS,High Level
4457698,77,2,2,6,2020-06-07 12:00:00,8,8,,,100,0,13,,2.8,0,0,8,0,0,0,0,0,0,31.8,17,0,4.5,8.3,127,0,0,R F,,SV,NE,OBS,High Level
4457894,77,2,2,6,2020-06-08 06:00:00,3,3,1,8,100,0,14,,28,0,0,3,0,0,0,0,0,0,48,,,,,,,,R F,,SV,NE,OBS,High Level
4458128,77,2,2,7,2020-06-08 12:00:00,5,5,,,100,0,5,,2.8,0,0,5,0,0,0,0,0,0,17.8,0.2,0,1.5,2.9,70.5,0,0,R F,,SV,NW,OBS,High Level
4458345,77,3,2,1,2020-06-09 06:00:00,4,4,0,7,100,5,5,,5.6,0,0,4,0,0,10,0,0,0,18.6,,,,,,,,L F,,SV,W,OVC,High Level
4458539,77,3,2,9,2020-06-09 12:00:00,7,6.5,,,93.34,5,0,,1.8,0,0,6,0,0,10,0,0,0,15.3,2.7,0,0.3,0.5,63.9,0,0,F,RWV,SV,CLM,OVC,High Level
4458797,77,2,2,8,2020-06-10 06:00:00,3,3,2,11,100,0,8,,4,0,0,3,0,0,0,0,0,0,18,,,,,,,,F,,SV,N,OBS,High Level
4459011,77,4,2,7,2020-06-10 12:00:00,10,7,,,66.71,40,10,,0,0,0,4.1,0,0,9,0,0,0,27,28.5,0,1,1.9,64.4,0,0,X,,SV,NW,BRK,High Level
4459177,77,5,2,4,2020-06-11 06:00:00,7,6.5,3,14,93.34,40,12,,0,0,0,6,0,2,2,0,0,0,25.5,,,,,,,,X,DEW,SV,SE,SCT,High Level
4459331,77,5,2,4,2020-06-11 12:00:00,16,11,,,55.48,40,13,,0,0,0,7.1,2,0,0,3,0,0,40,62.8,0.9,3,5.4,70.7,0.01,0.4,X,,SV,SE,SCT,High Level
4459534,77,5,2,7,2020-06-12 06:00:00,12.5,11,8,20,84.15,40,5,,7,0,0,9.9,0,1,0,0,0,0,35.5,,,,,,,,H,DEW,SV,NW,SCT,High Level
4459724,77,4,2,2,2020-06-12 12:00:00,20.5,14.5,,,53.35,40,12,,0,0,0,10.7,0,4,0,1,1,0,47,62,0.8,3.6,6.4,67.3,0.01,0.4,H,RWV,SV,E,BRK,High Level
4459902,77,4,2,6,2020-06-13 06:00:00,11,10.5,8,23,94.17,25,18,,6.8,0,0,10.1,4,5,0,0,0,0,46.3,,,,,,,,F,TPM,SV,NE,BRK,High Level
4460114,77,4,2,6,2020-06-13 12:00:00,17,14,,,72.85,40,15,,0,0,0,12.1,0,7,0,0,0,0,46,51,0.4,2.6,4.8,63.7,0,0.2,H,,SV,NE,BRK,High Level
4460312,77,4,2,6,2020-06-14 06:00:00,12.5,12,11,21,94.87,35,20,,7.4,0,0,11.7,0,7,0,0,0,0,51.9,,,,,,,,H,TPM,SV,NE,BRK,High Level
4460541,77,3,2,6,2020-06-14 12:00:00,17.5,14,,,69.2,35,25,54,0,0,0,11.8,0,0,10,0,0,0,56.5,55,1,2.3,4.1,59.2,0.01,0.4,H,RWV,SV,NE,OVC,High Level
4460721,77,2,2,6,2020-06-15 06:00:00,8.5,8.5,8,19,100,0,20,43,10,0,0,8.5,0,0,0,0,0,0,47,,,,,,,,R F,,SV,NE,OBS,High Level
4460943,77,2,2,6,2020-06-15 12:00:00,8,8,,,100,0,13,31,7.2,0,0,8,0,0,0,0,0,0,36.2,8.1,0,0.5,0.9,35.4,0,0,L F,,SV,NE,OBS,High Level
4461155,77,3,2,8,2020-06-16 06:00:00,7,7,6,14,100,10,8,,16.8,0,0,7,0,0,10,0,0,0,38.8,,,,,,,,F,,SV,N,OVC,High Level
4461417,77,2,2,2,2020-06-16 12:00:00,7,7,,,100,0,5,,0.5,0,0,7,0,0,0,0,0,0,19.5,0,0,0,0,12.9,0,0,F,,SV,E,OBS,High Level
4461613,77,2,2,9,2020-06-17 06:00:00,9,9,6,10,100,10,0,,2.2,0,0,9,0,0,0,0,0,0,20.2,,,,,,,,F,,SV,CLM,OBS,High Level
4461881,77,3,2,5,2020-06-17 12:00:00,14,11.5,,,75.28,40,10,,0,0,0,9.7,0,0,10,0,0,0,35.5,27.9,0,1,1.7,18.8,0,0,H,,SV,S,OVC,High Level
4462054,77,5,2,5,2020-06-18 06:00:00,8.5,8,7,17,94.06,40,15,,0,0,0,7.6,1,0,0,0,0,0,31.5,,,,,,,,H,DEW,SV,S,SCT,High Level
4462252,77,5,2,5,2020-06-18 12:00:00,18.5,14.5,,,65.85,40,21,,0,0,0,12,0,0,0,1,0,0,54,64.2,1.5,2.8,4.3,25.5,0.01,0.6,H,,SV,S,SCT,High Level
4462465,77,6,2,5,2020-06-19 06:00:00,14.5,11.5,9,22,70.95,35,14,,0,0,0,9.3,0,0,0,0,0,0,40,,,,,,,,H,,SV,S,CLR,High Level
4462736,77,5,2,5,2020-06-19 12:00:00,23.5,16,,,46.85,25,17,,0,0,0,11.5,0,0,0,1,0,0,56.5,84.2,4.4,6.2,8.5,33.1,0.37,4.4,H,,SV,S,SCT,High Level
4462957,77,5,2,5,2020-06-20 06:00:00,16.5,10,15,26,44.25,40,17,,0,0,0,4.3,1,0,0,0,0,0,43.5,,,,,,,,H,,SV,S,SCT,High Level
4463127,77,5,2,5,2020-06-20 12:00:00,25,16.5,,,42.82,40,20,,0,0,0,11.5,1,0,0,1,0,0,61.5,88.8,9.9,10.1,12.5,41,1.95,11.2,H,,SV,S,SCT,High Level
4463324,77,5,2,3,2020-06-21 06:00:00,15.5,11.5,14,27,63.02,40,13,,0,0,0,8.5,1,0,0,0,0,0,40,,,,,,,,H,,SV,SW,SCT,High Level
4463566,77,5,2,5,2020-06-21 12:00:00,22,15.5,,,51.65,40,23,,0,0,0,11.6,0,0,0,4,0,0,60.5,88.8,11.6,13,15.6,48.4,2.9,14,H,,SV,S,SCT,High Level
4463728,77,5,2,7,2020-06-22 06:00:00,14,9,10,25,52.7,40,22,,0.6,0,0,4.5,2,0,0,0,0,0,45.6,,,,,,,,H,TPM,SV,NW,SCT,High Level
4463963,77,5,2,5,2020-06-22 12:00:00,19.5,12,,,41.53,40,14,,0,0,0,6.1,0,0,0,1,0,0,45.5,88.3,6.8,16.2,18.7,55.3,1.59,10,X,,SV,S,SCT,High Level
4464124,77,4,2,7,2020-06-23 06:00:00,14,9,10,21,52.7,40,22,,0,0,0,4.5,0,5,2,0,0,0,45,,,,,,,,H,,SV,NW,BRK,High Level
4464382,77,5,2,1,2020-06-23 12:00:00,18,11,,,42.86,40,21,38,0,0,0,5.2,1,2,0,1,0,0,50,88.3,9.7,19.1,21.6,61.9,3.02,14.3,X,,SV,W,SCT,High Level
4464553,77,6,2,1,2020-06-24 06:00:00,12.5,8,9,22,54.95,40,23,,0,0,0,3.7,0,0,0,0,0,0,43.5,,,,,,,,X,,SV,W,CLR,High Level
4464798,77,5,2,1,2020-06-24 12:00:00,19,10,,,30.77,40,31,,0,0,0,1.4,0,0,0,1,0,0,60,90.5,21.9,22.8,24.9,68.7,9.62,27.5,X,,SV,W,SCT,High Level
4464985,77,5,2,1,2020-06-25 06:00:00,12.5,8.5,6,21,59.77,40,22,,0,0,0,4.9,0,1,0,0,0,0,43,,,,,,,,H,,SV,W,SCT,High Level
4465436,77,5,2,1,2020-06-25 12:00:00,18.5,10.5,,,36.61,40,24,40,0,0,0,3.4,0,0,0,1,1,1,53,90.5,15.5,26.1,28,75.4,6.93,22.9,X,RWV,SV,W,SCT,High Level
4465606,77,4,2,1,2020-06-26 06:00:00,12,8,7,21,59.23,40,18,,0,0,0,4.3,0,2,7,0,0,0,38,,,,,,,,H,VIR,SV,W,BRK,High Level
4465885,77,3,2,1,2020-06-26 12:00:00,17,10,,,41.39,40,14,,0,0,0,3.8,0,2,7,1,0,0,41,90.1,8.8,28.9,30.7,81.9,3.6,15.8,X,,SV,W,OVC,High Level
4466052,77,5,2,8,2020-06-27 06:00:00,12,9.5,7,20,73.92,40,11,,0,0,0,7.5,1,3,0,0,0,0,32.5,,,,,,,,H,DEW,SV,N,SCT,High Level
4466283,77,4,2,7,2020-06-27 12:00:00,17,11.5,,,52.78,40,18,,0,0,0,7.3,0,0,0,2,3,1,46.5,88.4,8.5,31.2,33.1,88.4,3.68,16,X,LPM RWV,SV,NW,BRK,High Level
4466462,77,5,2,8,2020-06-28 06:00:00,11,10,8,22,88.65,40,15,,0.8,0,0,9.2,0,2,0,0,0,0,36.8,,,,,,,,H,,SV,N,SCT,High Level
4466586,77,4,2,8,2020-06-28 12:00:00,17,12.5,,,60.46,40,13,31,0,0,0,9.3,0,0,0,3,2,2,42.5,83.9,3.5,33.1,35.3,94.9,1.09,8.1,X,RWV,SV,N,BRK,High Level
4466864,77,5,2,2,2020-06-29 06:00:00,12.5,9.5,6,20,69.12,40,8,,0.4,0,0,7,0,2,0,0,0,0,30.4,,,,,,,,H,DEW,SV,E,SCT,High Level
4467080,77,5,2,4,2020-06-29 12:00:00,19,13.5,,,55.13,40,18,,0,0,0,9.8,0,0,0,3,0,0,50.5,85.8,5.8,35.5,37.9,101.7,2.5,12.9,H,,SV,SE,SCT,High Level
4467264,77,5,2,6,2020-06-30 06:00:00,13.5,12,9,22,84.83,40,5,,0,0,0,11,0,1,0,0,1,0,30.5,,,,,,,,H,TPM RWV,SV,NE,SCT,High Level
4467466,77,4,2,4,2020-06-30 12:00:00,20.5,15,,,56.63,40,23,,0,0,0,11.6,2,0,0,4,0,0,58.5,86.2,8,38,40.6,108.8,4.08,17,H,,SV,SE,BRK,High Level
4467681,77,3,2,6,2020-07-01 06:00:00,15,11,14,24,62.48,30,13,,1.6,0,0,7.9,0,7,3,0,0,0,40.6,,,,,,,,H,LPM,SV,NE,OVC,High Level
4467877,77,2,2,6,2020-07-01 12:00:00,12,12,,,100,0,35,55,6,0,0,12,0,0,0,0,0,0,65,23.3,0,20.9,27.7,101.9,0,0,R F,,SV,NE,OBS,High Level
4468072,77,2,2,6,2020-07-02 06:00:00,13,13,12,17,100,0,12,,39.6,0,0,13,0,0,0,0,0,0,77.6,,,,,,,,F,,SV,NE,OBS,High Level
4468260,77,4,2,6,2020-07-02 12:00:00,20.5,17,,,71.62,40,9,,0.2,0,0,15.2,3,0,0,3,0,0,46.7,37.1,0,9.1,11.1,35.8,0,0,H,,SV,NE,BRK,High Level
4468521,77,2,2,8,2020-07-03 06:00:00,12.5,12.5,11,23,100,5,10,,13.8,0,0,12.5,0,0,0,0,0,0,48.8,,,,,,,,F,LPM,SV,N,OBS,High Level
4468803,77,2,2,8,2020-07-03 12:00:00,12.5,12.5,,,100,0,12,,4.4,0,0,12.5,0,0,0,0,0,0,41.4,4.1,0,3.8,4.4,13,0,0,R F,,SV,N,OBS,High Level
